"amount";"duration";"payments";"no. of commited crimes '95";"name ";"region";"no. of inhabitants";"no. of municipalities with inhabitants < 499 ";"no. of municipalities with inhabitants 500-1999";"no. of municipalities with inhabitants 2000-9999 ";"no. of municipalities with inhabitants >10000 ";"no. of cities ";"ratio of urban inhabitants ";"average salary ";"no. of enterpreneurs per 1000 inhabitants ";"no. of commited crimes '96";"unemploymant rate '95";"unemploymant rate '96";"balance MAX";"balance MIN";"balance AVG";"balance STD";"balance VAR";"operation = credit in cash AVG";"operation = credit in cash STD";"operation = credit in cash SUM";"operation = credit in cash VAR";"operation = withdrawal in cash AVG";"operation = withdrawal in cash STD";"operation = withdrawal in cash SUM";"operation = withdrawal in cash VAR";"operation = remittance to another bank AVG";"operation = remittance to another bank STD";"operation = remittance to another bank SUM";"operation = remittance to another bank VAR";"operation = collection from another bank AVG";"operation = collection from another bank STD";"operation = collection from another bank SUM";"operation = collection from another bank VAR";"operation = credit card withdrawal AVG";"operation = credit card withdrawal STD";"operation = credit card withdrawal SUM";"operation = credit card withdrawal VAR";"operation = Null AVG";"operation = Null STD";"operation = Null SUM";"operation = Null VAR";"credit MAX";"credit MIN";"credit AVG";"credit STD";"credit CNT";"credit SUM";"credit VAR";"withdraw MAX";"withdraw MIN";"withdraw AVG";"withdraw STD";"withdraw CNT";"withdraw SUM";"withdraw VAR";"withdraw_total";"credit_total";"final Balance";"credit_month";"withdrawal_month";"household";"Account duration";"Gender";"crime_increase";"unemployment_increase";"age";"n_owners";"status";"loan_id";"credit_withdrawal_ratio";"credit_avg_salary_ratio";"profit_month";"profit_payments_ratio";"balace_max_credit";"balace_max_withdraw";"transactions_month";"A";"B";"C";"balance_min_credit";"balance_min_withdraw";"type credit MEAN";"type withdraw MEAN";"transactions_total";"confidence(true)";"confidence(false)";"prediction(status)"
64860;60;1081;2653;"Louny";"north Bohemia";85852;41;23;4;2;4;59.8;8965;104;2822;7.08;8.23;67060.0;200.0;44890.033333333275;9089.012046897977;8.261013998865655E7;0.1590909090909091;0.36715421920506824;21;0.1348022206800833;0.38636363636363635;0.48877049786543225;51;0.2388965995836225;0.3181818181818182;0.46754485955620595;42;0.21859819569743233;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.13636363636363635;0.3444816278846155;18;0.11866759195003469;20107.5;14.0;7316.884615384615;7349.514461067567;39;285358.5;5.401536281344129E7;15200.0;14.6;2485.3376344086028;3410.38957776897;93;231136.40000000005;1.1630757072155213E7;231136.40000000005;285358.5;54222.09999999995;14267.925;11556.820000000003;1982.0;19;"M";1.0637014700339238;1.1624293785310735;18;1;;6357;1.2345891862986527;1.5915142219743446;2711.104999999996;2.5079602220166475;46952.5;51860.0;6.947368421052632;6951.040384615384;9071.4823655914;0.016666666666666666;186.0;185.4;0.29545454545454547;0.7045454545454546;132;0.030978540909806007;0.969021459090194;"false"
331584;48;6908;1658;"Havlickuv Brod";"east Bohemia";95907;87;25;5;2;7;59.1;8388;87;1668;2.41;2.94;73943.0;400.0;42007.366336633655;13202.104146796315;1.7429555390285644E8;0.2079207920792079;0.4078438839352214;21;0.16633663366336635;0.6039603960396039;0.49151211421066887;61;0.24158415841584158;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.18811881188118812;0.3927561912211878;19;0.15425742574257426;33590.0;32.1;12403.347500000002;12793.497915377278;40;496133.9000000001;1.6367358891076276E8;27040.0;14.6;7223.590163934425;6844.03980501051;61;440638.9999999999;4.684088085256829E7;440638.9999999999;496133.9000000001;55494.9000000002;23625.423809523814;20982.80952380952;0.0;20;"M";1.006031363088058;1.2199170124481327;24;2;;5042;1.1259418707831133;2.8165741308445176;2642.614285714295;0.38254404830838085;40353.0;46903.0;5.05;11222.076309523813;13759.219359875095;0.041666666666666664;367.9;385.4;0.39603960396039606;0.6039603960396039;101;0.32853066651443386;0.6714693334855661;"true"
109344;12;9112;9878;"Karvina";"north Moravia";285387;0;2;8;5;7;89.9;10177;81;10108;6.63;7.75;80433.2;1000.0;48376.2580645161;12283.907153443566;1.50894374954422E8;0.2903225806451613;0.4563714439036027;27;0.20827489481065917;0.3870967741935484;0.4897261449572592;36;0.23983169705469845;0.13978494623655913;0.3486432663371334;13;0.12155212716222534;0.0;0.0;0;0.0;0.010752688172043012;0.10369516947304253;1;0.010752688172043012;0.17204301075268819;0.37946346315435653;16;0.1439925198690977;28588.0;21.2;8887.360465116277;10130.506596934956;43;382156.49999999994;1.0262716391054267E8;23400.0;14.6;6309.984;4650.216246688239;50;315499.2;2.1624511140963253E7;315499.2;382156.49999999994;66657.29999999993;21230.916666666664;17527.733333333334;8928.0;18;"M";1.023284065600324;1.1689291101055808;53;1;;5015;1.2112756545816914;2.08616651927549;3703.1833333333307;0.4064073017266605;51845.2;57033.2;5.166666666666667;12343.556201550387;11217.749333333333;0.08333333333333333;978.8;985.4;0.46236559139784944;0.5376344086021505;93;0.03479222017329897;0.965207779826701;"false"
290820;60;4847;2616;"Kolin";"central Bohemia";95616;65;30;4;1;6;51.4;9307;118;3040;3.85;4.43;62178.2;900.0;44617.08095238094;10915.899465188017;1.1915686113409203E8;0.16666666666666666;0.374916322658782;14;0.14056224899598393;0.42857142857142855;0.49784388818701336;36;0.2478485370051635;0.27380952380952384;0.44859057664018415;23;0.2012335054503729;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.13095238095238096;0.33937440336141056;11;0.11517498565691338;28840.0;67.6;10223.087999999998;10715.975092213184;25;255577.19999999995;1.1483212217693335E8;19520.0;14.0;3426.9186440677972;4525.085969710089;59;202188.20000000004;2.0476403033267096E7;202188.20000000004;255577.19999999995;53388.99999999991;21298.100000000002;16849.016666666666;3318.0;11;"F";1.162079510703364;1.1506493506493505;60;1;;5354;1.264055963701146;2.288395831094875;4449.083333333336;0.9179045457671416;33338.2;42658.2;7.636363636363637;11075.012000000004;13422.09802259887;0.016666666666666666;832.4;886.0;0.2976190476190476;0.7023809523809523;84;0.03043652551701803;0.969563474482982;"false"
58764;12;4897;18721;"Brno - mesto";"south Moravia";387570;0;0;0;1;1;100.0;9897;140;18696;1.6;1.96;71290.0;700.0;32543.264705882353;17349.904751286576;3.0101919487871647E8;0.2647058823529412;0.44781107551989907;9;0.20053475935828877;0.38235294117647056;0.4932702180563817;13;0.24331550802139038;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.35294117647058826;0.48507125007266594;12;0.23529411764705882;49991.0;30.0;8814.752380952381;16260.022937764232;21;185109.80000000002;2.6438834593661898E8;32000.0;14.6;9995.2;8569.990580702717;13;129937.6;7.34447385533333E7;129937.6;185109.80000000002;55172.20000000001;13222.128571428571;9281.257142857143;0.0;18;"M";0.9986646012499333;1.2249999999999999;52;2;;6054;1.4246053490290724;1.3359733829876297;3940.8714285714286;0.8047521806353745;21299.0;39290.0;1.8888888888888888;4407.3761904761905;-713.942857142858;0.16666666666666666;670.0;685.4;0.6176470588235294;0.38235294117647056;34;0.3784641725328165;0.6215358274671835;"true"
280440;60;4674;18721;"Brno - mesto";"south Moravia";387570;0;0;0;1;1;100.0;9897;140;18696;1.6;1.96;102466.2;1000.0;38619.10283018872;17484.955759479082;3.057236779109407E8;0.2641509433962264;0.4429745084023906;28;0.19622641509433963;0.5566037735849056;0.49914572124104545;59;0.24914645103324345;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.1792452830188679;0.3853797091384462;19;0.14851752021563341;44135.0;64.3;9510.68723404255;12211.87528592411;47;447002.2999999999;1.4912989799896407E8;61000.0;14.6;7045.745762711864;9638.872313482956;59;415698.99999999994;9.290785947562826E7;415698.99999999994;447002.2999999999;31303.29999999993;21285.82380952381;19795.190476190473;0.0;20;"M";0.9986646012499333;1.2249999999999999;45;1;;7295;1.0753028032302219;2.1507349509471365;1490.633333333335;0.3189202681500503;58331.2;41466.2;5.3;11775.136575481258;12749.44471347861;0.016666666666666666;935.7;985.4;0.44339622641509435;0.5566037735849056;106;0.16438536217121136;0.8356146378287886;"false"
271260;60;4521;4147;"Litomerice";"north Bohemia";114006;71;26;6;2;9;62.3;9065;123;4166;4.46;5.39;36763.1;700.0;14873.37808219177;7753.097299722074;6.0110517738957725E7;0.2602739726027397;0.44182064172246954;19;0.1952054794520548;0.410958904109589;0.49541274706484684;30;0.24543378995433793;0.136986301369863;0.34621238235890717;10;0.11986301369863013;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.1917808219178082;0.396426196247848;14;0.1571537290715373;15400.0;36.4;5431.845454545453;5741.115105703057;33;179250.89999999997;3.2960402656931825E7;12200.0;14.6;4191.650000000001;3364.3847408724487;40;167666.00000000003;1.1319084684615374E7;167666.00000000003;179250.89999999997;11584.899999999936;11203.181249999998;10479.125000000002;6844.0;16;"F";1.0045816252712805;1.2085201793721974;27;1;;5365;1.069095105745947;1.2358721731936015;724.056249999996;0.16015400353903916;21363.1;24563.1;4.5625;5771.3357954545445;6287.475000000001;0.016666666666666666;663.6;685.4;0.4520547945205479;0.547945205479452;73;0.07059136155143042;0.9294086384485696;"false"
170700;60;2845;1850;"Blansko";"south Moravia";107911;88;33;6;2;7;50.9;8240;99;1903;2.53;3.56;56839.2;400.0;28620.397802197815;11546.844223750044;1.3332961152754974E8;0.07692307692307693;0.26794565082283345;7;0.07179487179487179;0.4835164835164835;0.5024968184009253;44;0.2525030525030525;0.0;0.0;0;0.0;0.15384615384615385;0.3628001262733127;14;0.13162393162393163;0.0;0.0;0;0.0;0.2857142857142857;0.45425676257949793;26;0.20634920634920634;25605.0;48.2;6120.104255319151;8746.373659705996;47;287644.9000000001;7.649905219519886E7;19896.0;14.6;5915.259090909092;5231.898995998875;44;260271.40000000005;2.7372767104334034E7;260271.40000000005;287644.9000000001;27373.50000000003;19176.326666666668;17351.42666666667;0.0;15;"F";1.0286486486486486;1.407114624505929;26;1;;6755;1.1051729079722166;2.3272241100323625;1824.8999999999978;0.6414411247803156;31234.199999999997;36943.2;6.066666666666666;13056.222411347517;11436.167575757578;0.016666666666666666;351.8;385.4;0.5164835164835165;0.4835164835164835;91;0.025900157828779413;0.9740998421712206;"false"
335184;48;6983;3244;"Bruntal";"north Moravia";106054;38;25;6;2;6;63.1;8110;109;3079;5.77;6.55;100570.6;-6652.7;38710.01136363636;24477.120206069958;5.991294135823983E8;0.011363636363636364;0.10660035817780522;1;0.011363636363636364;0.5681818181818182;0.4981680126834962;50;0.24817136886102403;0.0;0.0;0;0.0;0.14772727272727273;0.3568628548597954;13;0.1273510971786834;0.0;0.0;0;0.0;0.2727272727272727;0.4479140087646834;24;0.2006269592476489;62850.0;50.6;15555.405263157896;22067.582602700248;38;591105.4;4.869782019269987E8;37400.0;5.4;11494.076;10444.499797629256;50;574703.7999999999;1.0908757602267756E8;574703.7999999998;591105.4;16401.60000000021;42221.81428571428;41050.271428571425;0.0;14;"M";0.9491368680641183;1.1351819757365684;19;1;;5991;1.028539223161566;5.206142328694733;1171.5428571428565;0.1677707084552279;37720.600000000006;63170.600000000006;6.285714285714286;26666.409022556385;29556.195428571424;0.020833333333333332;-6703.3;-6658.099999999999;0.4318181818181818;0.5681818181818182;88;0.7779772411572963;0.22202275884270367;"true"
210744;36;5854;4484;"Zlin";"south Moravia";197099;29;41;10;2;10;74.7;9624;145;4265;1.6;2.31;87392.9;200.0;51175.19230769233;20060.060760158583;4.024060377012542E8;0.02564102564102564;0.16012815380508713;1;0.02564102564102564;0.48717948717948717;0.5063696835418333;19;0.2564102564102564;0.10256410256410256;0.30735474060472817;4;0.09446693657219973;0.20512820512820512;0.4090738692453055;8;0.16734143049932526;0.0;0.0;0;0.0;0.1794871794871795;0.3887764119844716;7;0.15114709851551958;52688.0;15.9;19853.18125;21053.26817483749;16;317650.9;4.4324010084162503E8;33900.0;14.6;12429.513043478262;10555.411647427125;23;285878.80000000005;1.1141671504664022E8;285878.80000000005;317650.9;31772.099999999977;35294.544444444444;31764.311111111117;9151.0;8;"F";0.9511596788581623;1.4437499999999999;19;1;;7035;1.1111383565343074;3.667346679597303;3530.2333333333263;0.6030463500740223;34704.899999999994;53492.899999999994;4.875;15441.363194444442;19334.798067632855;0.027777777777777776;184.1;185.4;0.41025641025641024;0.5897435897435898;39;0.026682754432666433;0.9733172455673336;"false"
86184;36;2394;1003;"Pelhrimov";"south Bohemia";74062;99;15;4;2;7;61.4;8114;119;1181;2.38;2.62;48830.7;300.0;28459.645238095258;10103.0782715378;1.0207219056081924E8;0.023809523809523808;0.1533709949008578;2;0.023522662076878944;0.4642857142857143;0.5017182181223532;39;0.25172117039586916;0.13095238095238096;0.33937440336141056;11;0.11517498565691338;0.19047619047619047;0.3950351662305606;16;0.15605278255880667;0.0;0.0;0;0.0;0.19047619047619047;0.3950351662305606;16;0.15605278255880667;21550.0;34.6;7639.682352941177;8031.224214672741;34;259749.2;6.45005623863458E7;27900.0;30.0;4618.9;5430.304077816547;50;230945.0;2.948820237755102E7;230945.0;259749.2;28804.20000000001;16234.325;14434.0625;4556.0;17;"F";1.1774675972083748;1.1008403361344539;29;1;;5893;1.1247232024941003;2.0007795168843976;1800.2625000000007;0.7519893483709276;27280.699999999997;20930.699999999997;4.9411764705882355;8594.642647058823;9815.1625;0.027777777777777776;265.4;270.0;0.40476190476190477;0.5952380952380952;84;0.0385342062790911;0.9614657937209089;"false"
249792;48;5204;3659;"Brno - venkov";"south Moravia";157042;49;70;18;0;9;33.9;8743;111;3894;1.88;2.43;94979.3;700.0;58128.03111111112;22774.886854981105;5.1869547125719106E8;0.044444444444444446;0.2084090771399927;2;0.043434343434343436;0.5333333333333333;0.504524979109513;24;0.2545454545454545;0.0;0.0;0;0.0;0.2222222222222222;0.42043748259126085;10;0.17676767676767677;0.0;0.0;0;0.0;0.2;0.40451991747794525;9;0.16363636363636364;46838.0;110.9;17120.980952380953;17609.790430173183;21;359540.6;3.101047189946191E8;72000.0;14.6;12062.583333333334;15619.385851414336;24;289502.0;2.439652143753623E8;289502.0;359540.6;70038.59999999998;35954.06;28950.2;0.0;9;"F";1.0642251981415687;1.2925531914893618;33;1;;7164;1.241927862329103;4.11232528880247;7003.859999999997;1.3458608762490387;48141.3;22979.300000000003;5.0;18833.079047619045;16887.61666666667;0.020833333333333332;589.1;685.4;0.4666666666666667;0.5333333333333333;45;0.027220265446029956;0.97277973455397;"false"
172272;24;7178;4980;"Novy Jicin";"north Moravia";161227;5;35;11;4;10;69.7;8678;102;4595;5.93;5.57;126478.3;300.0;61146.52363636366;22317.596478131876;4.980751125607243E8;0.01818181818181818;0.13483997249264842;1;0.01818181818181818;0.4909090909090909;0.504524979109513;27;0.2545454545454546;0.10909090909090909;0.3146266024828463;6;0.09898989898989899;0.2;0.4036867138796656;11;0.16296296296296298;0.0;0.0;0;0.0;0.18181818181818182;0.3892494720807615;10;0.15151515151515152;65892.0;45.4;24081.25909090909;25159.74810038673;22;529787.7;6.330129244749136E8;60600.0;14.6;13855.260606060603;13295.916621418479;33;457223.5999999999;1.7678139880371216E8;457223.5999999999;529787.7;72564.10000000003;44148.975000000006;38101.96666666667;14456.0;11;"F";0.9226907630522089;0.9392917369308601;55;1;;5304;1.158705937313822;5.087459668126297;6047.008333333339;0.8424363796786485;60586.3;65878.3;5.0;20067.715909090915;24246.706060606062;0.041666666666666664;254.6;285.4;0.4;0.6;55;0.026860583193839438;0.9731394168061606;"false"
437460;60;7291;5623;"Frydek - Mistek";"north Moravia";228848;15;40;18;2;6;57.2;9893;96;5887;4.09;4.72;101929.2;900.0;48935.43584905662;24396.939772447255;5.952106702604188E8;0.018867924528301886;0.13736056394868904;1;0.018867924528301886;0.4339622641509434;0.5003627131416443;23;0.25036284470246734;0.18867924528301888;0.39499774943783905;10;0.1560232220609579;0.18867924528301888;0.39499774943783905;10;0.1560232220609579;0.0;0.0;0;0.0;0.16981132075471697;0.3790600245041255;9;0.14368650217706821;65622.0;49.3;24192.915;25359.338035758512;20;483858.3;6.430960256118684E8;44500.0;14.6;13631.606060606058;14413.748428885949;33;449842.99999999994;2.0775614377121216E8;449842.99999999994;483858.3;34015.30000000005;43987.11818181819;40894.81818181818;6778.0;10;"M";1.0469500266761516;1.1540342298288508;44;1;;5561;1.0756159371158385;4.4462870900453035;3092.30000000001;0.4241256343437128;36307.2;57429.2;5.3;19794.203181818186;27263.21212121212;0.016666666666666666;850.7;885.4;0.37735849056603776;0.6226415094339622;53;0.030186808258849118;0.9698131917411509;"false"
231168;48;4816;4355;"Opava";"north Moravia";182027;17;49;12;2;7;56.4;8746;90;4433;3.33;3.74;122436.6;300.0;54598.838888888844;22041.38307704021;4.858225679488346E8;0.006944444444444444;0.08333333333333334;1;0.006944444444444445;0.4930555555555556;0.501696810035393;71;0.2516996891996892;0.20833333333333334;0.40753394470143967;30;0.1660839160839161;0.1388888888888889;0.34703763547361893;20;0.12043512043512043;0.020833333333333332;0.1433246595738432;3;0.02054195804195804;0.13194444444444445;0.3396116205845331;19;0.11533605283605285;67348.0;34.5;24247.255000000005;24993.257560451202;40;969890.2000000002;6.246629234830512E8;54100.0;14.6;8889.278846153844;10741.545254727274;104;924484.9999999998;1.1538079445935403E8;924484.9999999998;969890.2000000002;45405.20000000042;46185.24761904762;44023.09523809523;3743.0;20;"M";1.017910447761194;1.1231231231231231;19;1;;5520;1.049114047280378;5.280728060718914;2162.1523809523933;0.4489519063439355;55088.600000000006;68336.6;7.2;21937.992619047618;35133.816391941386;0.020833333333333332;265.5;285.4;0.2777777777777778;0.7222222222222222;144;0.04952505202702451;0.9504749479729755;"false"
125472;24;5228;5323;"Chomutov";"north Bohemia";125236;28;11;1;4;5;87.7;9675;100;5190;6.43;7.68;117375.0;800.0;48989.18247422685;29467.266709569703;8.68319807332915E8;0.26804123711340205;0.4452401954171706;26;0.19823883161512026;0.4845360824742268;0.5023569875649452;47;0.25236254295532645;0.1134020618556701;0.31873083797938007;11;0.10158934707903781;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.13402061855670103;0.3424442162412929;13;0.11726804123711339;48868.0;30.3;13831.935897435897;14264.660400397812;39;539445.5;2.0348053633867744E8;60900.0;14.6;9002.968965517239;11226.757068486404;58;522172.1999999999;1.2604007427480944E8;522172.1999999999;539445.5;17273.300000000105;41495.807692307695;40167.092307692306;6376.0;14;"F";0.9750140897989855;1.1944012441679628;57;1;;5241;1.0330797005279102;4.288972371297953;1328.7153846153888;0.25415366958978364;68507.0;56475.0;6.928571428571429;27663.871794871797;31164.123342175066;0.041666666666666664;769.7;785.4;0.4020618556701031;0.5979381443298969;97;0.03113271930542172;0.9688672806945783;"false"
37812;12;3151;1029;"Plzen - jih";"west Bohemia";67298;71;19;10;0;7;43.8;8561;110;1127;0.65;1.29;126763.3;900.0;54062.079230769195;25528.823087216708;6.517208082184088E8;0.26153846153846155;0.44117261214069164;34;0.19463327370304115;0.5076923076923077;0.5018748391819773;66;0.25187835420393556;0.1076923076923077;0.31119060801061;14;0.09683959451401312;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.12307692307692308;0.3297963810470022;16;0.10876565295169946;49874.0;120.5;19395.340000000004;17305.226219408338;50;969767.0000000001;2.9947085450489783E8;54100.0;14.6;11279.487499999997;11552.700863668695;80;902358.9999999998;1.3346489724541143E8;902358.9999999998;969767.0000000001;67408.00000000035;60610.43750000001;56397.437499999985;14801.0;17;"M";1.0952380952380953;1.9846153846153847;33;1;;7096;1.0747019755995124;7.079831503329051;4213.000000000022;1.337035861631235;76889.3;72663.3;7.647058823529412;41215.0975;45117.94999999999;0.08333333333333333;779.5;885.4;0.38461538461538464;0.6153846153846154;130;0.030572721419050986;0.969427278580949;"false"
170832;48;3559;1845;"Cesky Krumlov";"south Bohemia";58796;22;16;7;1;5;51.9;9045;124;1879;3.13;3.6;121425.0;700.0;65037.929230769194;23103.489858350757;5.337712436349163E8;0.015384615384615385;0.12403473458920845;1;0.015384615384615385;0.5384615384615384;0.5023980952928128;35;0.25240384615384615;0.1076923076923077;0.3124038313563933;7;0.09759615384615385;0.16923076923076924;0.37787360524183417;11;0.14278846153846153;0.0;0.0;0;0.0;0.16923076923076924;0.37787360524183417;11;0.14278846153846153;67833.0;66.1;23731.334782608694;25810.42588065051;23;545820.7;6.661780841405536E8;47400.0;14.6;11754.647619047617;11435.3594138753;42;493695.1999999999;1.3076744492450643E8;493695.1999999999;545820.7;52125.50000000006;45485.05833333334;41141.266666666656;9649.0;12;"F";1.0184281842818428;1.1501597444089458;28;1;;6078;1.1055823512158924;5.028751612308827;4343.791666666686;1.2205090381193273;53592.0;74025.0;5.416666666666667;21753.723550724648;29386.61904761904;0.020833333333333332;633.9;685.4;0.35384615384615387;0.6461538461538462;65;0.03227805338589773;0.9677219466141023;"false"
42816;12;3568;9672;"Olomouc";"north Moravia";226122;32;50;7;4;4;62.6;8994;110;9208;3.8;4.79;31616.5;1100.0;17076.756470588225;5320.731429813185;2.831018294820186E7;0.3058823529411765;0.46351476608124376;26;0.21484593837535013;0.4;0.4928053803045811;34;0.24285714285714283;0.11764705882352941;0.3241018617760822;10;0.10504201680672269;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.17647058823529413;0.3834824944236852;15;0.14705882352941177;10486.0;33.8;3551.1487804878057;3650.986686028993;41;145597.10000000003;1.3329703781560969E7;8400.0;14.6;2884.104545454546;2161.864760733147;44;126900.60000000003;4673659.243699786;126900.60000000003;145597.10000000003;18696.5;9099.81875;7931.287500000002;4660.0;16;"F";0.9520264681555004;1.2605263157894737;61;2;;5046;1.1473318487067827;1.0117654825439182;1168.5312499999982;0.3275031530269053;21130.5;23216.5;5.3125;5548.669969512195;5047.182954545457;0.16666666666666666;1066.2;1085.4;0.4823529411764706;0.5176470588235295;85;0.055948709187113144;0.9440512908128869;"false"
209040;24;8710;85677;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;167;99107;0.29;0.43;74276.7;900.0;44982.42272727275;14572.504223627006;2.123578793476269E8;0.24242424242424243;0.4318335170875305;16;0.18648018648018647;0.3787878787878788;0.4888023515980042;25;0.23892773892773894;0.21212121212121213;0.4119429204355498;14;0.1696969696969697;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.16666666666666666;0.3755338080994054;11;0.14102564102564102;26991.0;41.3;9478.907407407407;9691.63807694852;27;255930.5;9.39278486145584E7;45440.0;14.6;5087.851282051283;7789.493744203479;39;198426.20000000004;6.067621279098513E7;198426.20000000004;255930.5;57504.29999999996;19686.96153846154;15263.553846153847;2329.0;12;"F";1.1567515202446397;1.4827586206896552;19;1;;5334;1.2898019515568004;1.5698079529911122;4423.407692307692;0.5078539256380817;47285.7;28836.699999999997;5.5;10208.054131054132;10175.702564102565;0.041666666666666664;858.7;885.4;0.4090909090909091;0.5909090909090909;66;0.034088396520569275;0.9659116034794307;"false"
88200;36;2450;3736;"Sumperk";"north Moravia";127369;31;32;13;2;7;51.2;8369;107;2807;4.73;5.88;60161.5;1100.0;37386.85604395604;10470.00838837834;1.0962107565271284E8;0.054945054945054944;0.22913544575873132;5;0.052503052503052504;0.4725274725274725;0.5020106094642344;43;0.252014652014652;0.13186813186813187;0.3402218625410715;12;0.11575091575091576;0.17582417582417584;0.3827795011754763;16;0.1465201465201465;0.0;0.0;0;0.0;0.16483516483516483;0.37308730773659293;15;0.1391941391941392;22052.0;67.5;7578.533333333332;8003.297578980449;36;272827.19999999995;6.4052772137714304E7;16884.0;14.6;3933.6290909090917;3834.359020733294;55;216349.60000000003;1.4702309099878786E7;216349.60000000003;272827.19999999995;56477.59999999992;17051.7;13521.850000000002;3684.0;16;"F";0.7513383297644539;1.2431289640591965;53;2;;6969;1.2610478595754278;2.0374835703190346;3529.8499999999985;1.4407551020408158;38109.5;43277.5;5.6875;9473.166666666668;9588.220909090911;0.05555555555555555;1032.5;1085.4;0.3956043956043956;0.6043956043956044;91;0.024209010096359118;0.9757909899036409;"false"
321936;48;6707;85677;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;167;99107;0.29;0.43;62516.8;400.0;32014.602808988773;11317.701056486792;1.2809035720400225E8;0.23595505617977527;0.42579196825272303;42;0.1812988002285279;0.3146067415730337;0.46566896459508955;56;0.21684758458706277;0.20224719101123595;0.40280865011551603;36;0.16225480860788422;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.24719101123595505;0.4325956052236992;44;0.18713895765885863;19533.0;23.5;4731.651162790696;6182.083474549074;86;406921.9999999998;3.821815608629275E7;17200.0;14.6;3743.530434782608;2810.3736331997634;92;344404.79999999993;7898199.958184439;344404.79999999993;406921.9999999998;62517.199999999895;16955.08333333333;14350.199999999997;3416.0;23;"M";1.1567515202446397;1.4827586206896552;36;2;;6821;1.1815224410345035;1.351972197857693;2604.8833333333314;0.38838278415585675;42983.8;45316.8;7.739130434782608;12223.432170542634;10606.66956521739;0.041666666666666664;376.5;385.4;0.48314606741573035;0.5168539325842697;178;0.13009687480321042;0.8699031251967896;"false"
74916;36;2081;85677;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;167;99107;0.29;0.43;143676.5;600.0;56133.65266272182;27409.19932184128;7.512642074644245E8;0.23076923076923078;0.4225771273642583;39;0.17857142857142858;0.44970414201183434;0.49894224548336225;76;0.2489433643279797;0.20118343195266272;0.40207618409836704;34;0.16166525781910396;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.11834319526627218;0.3239739857159551;20;0.10495914342068187;49627.0;46.5;17056.80847457627;17694.22801433289;59;1006351.7000000001;3.1308570502320284E8;59600.0;14.6;8753.605454545452;10850.193182077928;110;962896.5999999997;1.1772669208841036E8;962896.5999999997;1006351.7000000001;43455.100000000326;43754.421739130434;41865.06956521738;3508.0;22;"F";1.1567515202446397;1.4827586206896552;56;1;;5760;1.0451295601209936;3.4889101139566567;1889.352173913052;0.9079058980841191;94049.5;84076.5;7.681818181818182;26697.613264554162;33111.46411067193;0.027777777777777776;553.5;585.4;0.34911242603550297;0.650887573964497;169;0.08757850368534004;0.91242149631466;"false"
253560;60;4226;4947;"Most";"north Bohemia";119895;17;4;3;2;4;89.9;10446;90;4743;7.34;9.4;76509.7;900.0;39822.71111111109;13798.585863209386;1.9040097182436192E8;0.018518518518518517;0.13544536999096835;2;0.018345448251990307;0.6018518518518519;0.4917984317514383;65;0.24186569747317407;0.0;0.0;0;0.0;0.19444444444444445;0.3976175153002195;21;0.15809968847352027;0.0;0.0;0;0.0;0.18518518518518517;0.39025867645040924;20;0.1523018345448252;38038.0;68.6;13406.337209302326;13967.106061113449;43;576472.5;1.9508005172239205E8;25900.0;14.6;8303.901538461536;8301.035143592264;65;539753.5999999999;6.890718445515385E7;539753.5999999999;576472.5;36718.90000000014;26203.295454545456;24534.25454545454;0.0;21;"M";0.9587628865979382;1.2806539509536785;46;1;;5614;1.0680290043456868;2.508452561223957;1669.040909090916;0.39494579013036346;38471.7;50609.7;5.142857142857143;12796.95824524313;16230.353006993004;0.016666666666666666;831.4;885.4;0.39814814814814814;0.6018518518518519;108;0.031075035853381894;0.9689249641466181;"false"
